investor_id,age,gender,city_tier,income_bracket,occupation,education,primary_platform,years_investing,financial_literacy_score,self_reported_risk_appetite,monthly_savings_inr,total_portfolio_value_inr,has_aa_consent,direct_equity_inr,mutual_funds_inr,epf_inr,nps_inr,gold_physical_inr,gold_digital_inr,fixed_deposits_inr,ppf_inr,real_estate_estimate_inr,total_tracked_wealth_inr,total_estimated_wealth_inr,pct_wealth_on_single_platform,wealth_fragmentation_score,num_mutual_funds,num_direct_stocks,num_total_instruments,perceived_diversification_score,actual_diversification_score,diversification_gap,unique_underlying_stocks_in_mf,top15_stocks_cover_pct_of_mf,top_sector,top_sector_concentration_pct,top3_instruments_weight_pct,herfindahl_index,overlap_risk_flag,high_concentration_flag,knows_what_var_is,knows_sharpe_ratio,checks_portfolio_correlation,checks_sector_concentration,uses_stop_loss,simulates_before_trading,tracks_all_assets_in_one_place,risk_awareness_score_out_of_10,total_loss_last_18mo_inr,main_pain_point,would_use_parakh_simulator,willingness_to_pay_monthly_inr,preferred_channel,heard_of_account_aggregator,equity_to_total_wealth_pct,epf_gold_fd_share_pct,risk_loss_ratio,parakh_need_score
INV0897,37,Male,Tier 1,6L-10L,Salaried-Govt,Post-Graduate,HDFC Securities,6,8,Moderate,14280,2059575,0,642195,1417380,687765,0,0,93106,143156,310556,0,3193729,3193729,57.9751,6,9,7,16,10.0,2.8989,7.1,99,58.8532,Diversified,66.5761,70.15,0.2198,0,1,1,1,0,0,0,0,1,4.0,47299,No idea what will happen if a stock falls,0,0,Web,0,64.5,35.5,1.769,6.3884
INV0898,42,Female,Tier 2,10L-20L,Salaried-Govt,Post-Graduate,Zerodha,4,8,Aggressive,19009,929042,0,459986,469056,834261,0,0,0,643752,0,0,2247552,2532396,39.8802,4,4,15,19,9.5401,3.0321,6.51,16,71.9561,Diversified,53.0135,59.035,0.1551,1,1,1,1,1,0,1,0,0,5.77,25566,No idea what will happen if a stock falls,1,362,WhatsApp Bot,0,36.7,63.3,1.8202,5.0986
INV0899,50,Male,Tier 2,10L-20L,Freelancer,Graduate,5paisa,2,6,Conservative,21764,269729,1,99356,170373,0,0,315395,8108,661753,0,0,958425,1279552,21.7,4,6,2,8,6.8637,1.8242,5.04,43,62.9743,Diversified,52.0287,78.6316,0.2623,0,1,0,1,1,0,0,0,1,3.2575,7781,Don't know if I'm really diversified,1,294,Mobile App,1,21.1,78.9,5.971,5.4373
INV0900,53,Female,Tier 3,20L-50L,Retired,10th Pass,Zerodha,4,5,Moderate,37280,4192683,0,1399388,2793295,0,798697,290620,0,0,0,0,4511573,5566213,78.2812,5,3,11,14,8.6793,1.9821,6.7,24,80.4833,Diversified,65.0897,69.1982,0.1844,1,1,0,0,0,0,0,0,0,2.5426,3365,Don't know if I'm really diversified,0,0,Web,1,75.3,24.7,0.1526,6.3743
INV0901,41,Male,Tier 1,10L-20L,Salaried-Govt,10th Pass,5paisa,3,5,Aggressive,19536,572327,0,293999,278328,501002,0,0,0,1571820,198972,0,3301342,3301342,23.5681,5,5,10,15,9.8377,3.3728,6.46,29,69.5063,Diversified,49.7738,52.232,0.1305,1,0,0,1,0,1,0,0,0,3.6492,2243,Lost money following social media tips,1,261,WhatsApp Bot,1,17.3,82.7,0.815,5.8881
INV0902,42,Male,Tier 1,10L-20L,Self-Employed,Graduate,Zerodha,2,6,Conservative,13354,185542,1,0,185542,0,0,238665,37608,0,0,0,214235,454546,48.406,4,4,1,5,4.0,1.407,2.59,24,68.9643,Diversified,68.4174,98.867,0.5911,1,1,1,1,0,0,0,0,1,3.5174,30688,Panic during market crashes,0,0,Mobile App,1,40.8,59.2,11.257,4.2783
INV0903,27,Male,Tier 3,6L-10L,Salaried-Govt,Post-Graduate,Angel One,7,8,Aggressive,17473,1618700,0,465392,1153308,720269,0,0,0,1155941,345957,0,3442993,3508329,44.75,5,6,8,14,9.625,3.025,6.6,48,70.75,Diversified,66.3,59.65,0.16,1,1,1,1,0,1,1,1,0,5.875,6408,Lost money following social media tips,1,226,Web,1,46.1,53.9,0.14,5.25
INV0904,40,Male,Tier 3,6L-10L,Salaried-Private,Post-Graduate,Zerodha,2,5,Moderate,15264,310720,0,150565,160155,75831,41606,148531,0,0,40100,0,506952,578790,37.2566,6,7,3,10,8.6564,1.1687,7.49,60,83.6656,Diversified,60.8487,77.1718,0.2223,1,1,0,0,0,0,0,0,0,0.9846,6540,Panic during market crashes,0,0,Web,0,53.7,46.3,1.4118,7.5744
INV0905,32,Male,Tier 1,20L-50L,Salaried-Govt,Post-Graduate,Zerodha,4,6,Moderate,43257,2980626,0,1761748,1218878,1268669,0,146974,0,0,476493,0,4375906,4921467,51.6131,4,6,2,8,7.3566,1.086,6.27,38,69.821,Diversified,51.3691,81.4798,0.3569,1,1,0,1,1,0,1,0,0,3.7868,703,Lost money following social media tips,0,0,Mobile App,0,60.6,39.4,1.2282,5.4414
INV0906,26,Other,Tier 1,3L-6L,Salaried-Private,Post-Graduate,Groww,2,6,Aggressive,6445,161038,0,88207,72831,103277,0,0,49474,0,0,0,274880,324345,45.871,4,7,9,16,9.5209,3.0813,6.44,61,75.3143,Diversified,47.1209,52.3831,0.1371,1,0,0,1,1,0,0,0,0,3.2604,19662,Don't know if I'm really diversified,1,95,Mobile App,0,49.7,50.3,6.3492,5.8125
INV0907,48,Female,Tier 2,10L-20L,Self-Employed,Graduate,Groww,5,6,Moderate,21799,2520381,1,784778,1735603,0,0,0,0,2406281,0,7300846,5143013,13525971,19.1497,4,5,6,11,8.4664,1.955,6.51,41,80.4832,Diversified,62.051,69.5758,0.1933,1,1,0,1,0,0,0,0,1,2.2584,22895,Can't track all investments in one place,0,0,Mobile App,1,18.6,81.4,1.7266,6.3337
INV0908,49,Female,Tier 1,3L-6L,Retired,Graduate,Zerodha,5,6,Moderate,6453,305097,1,126787,178310,0,0,0,0,0,100200,7112781,458190,7731298,5.1979,3,7,8,15,10.0,2.2118,7.79,71,74.513,Diversified,60.2168,63.3176,0.1903,1,1,1,1,0,1,1,0,1,4.5462,19363,Don't know if I'm really diversified,0,0,Mobile App,1,3.9,96.1,5.0134,5.6393
INV0909,28,Female,Tier 2,6L-10L,Student,12th Pass,5paisa,2,3,Conservative,7573,73351,1,30993,42358,0,0,394096,0,0,0,0,64041,542595,21.33,3,3,6,9,5.6254,2.5751,3.05,15,66.3734,Diversified,44.8257,70.3497,0.2089,1,1,0,0,0,0,0,0,1,1.8756,0,Can't track all investments in one place,0,0,WhatsApp Bot,1,13.5,86.5,0.9831,4.885
INV0910,23,Male,Tier 3,6L-10L,Self-Employed,Post-Graduate,Groww,2,6,Moderate,9527,169032,0,61184,107848,0,0,0,0,0,0,0,148843,176550,77.2902,3,11,8,19,10.0,3.0707,6.93,110,72.6342,Diversified,51.9288,54.7447,0.1379,1,0,1,1,0,0,0,0,0,2.6463,543,Don't know if I'm really diversified,1,200,Web,0,95.7,4.3,0.5859,5.8113
INV0911,30,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Upstox,1,4,Aggressive,13240,175083,0,79709,95374,163773,0,0,0,1404646,0,0,1648582,1663548,15.275,4,7,9,16,10.0,2.5472,7.45,69,78.0815,Diversified,48.5898,58.027,0.1696,1,1,0,0,0,0,0,0,0,1.0291,3901,Panic during market crashes,1,338,Mobile App,0,10.5,89.5,3.1321,6.9483
INV0912,25,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Zerodha,3,5,Aggressive,27233,808354,1,335673,472681,406413,0,365116,88658,1494610,0,0,2823338,3490065,19.9581,7,5,9,14,9.6727,3.8,5.87,44,60.9272,Diversified,52.4707,58.2036,0.1495,0,0,0,0,0,0,0,0,1,2.9637,11639,Panic during market crashes,1,312,Mobile App,1,23.2,76.8,0.7012,6.5178
INV0913,37,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,5paisa,2,7,Aggressive,20178,808934,1,414733,394201,379917,0,457102,77527,0,0,0,1213475,1910189,52.1151,5,3,13,16,9.841,3.4092,6.43,18,72.9535,Diversified,43.1527,50.7904,0.1238,1,0,1,1,1,1,0,0,1,6.477,26160,Lost money following social media tips,1,348,Mobile App,1,42.3,57.7,0.8999,4.9842
INV0914,51,Male,Tier 3,20L-50L,Salaried-Govt,12th Pass,Upstox,2,3,Conservative,36961,1569372,1,699523,869849,837884,0,371265,0,0,0,0,2396913,3160624,47.8999,4,5,3,8,6.8091,2.4558,4.35,40,57.7103,Diversified,58.26,76.2642,0.2345,0,1,0,0,0,0,0,0,1,1.3091,14700,Lost money following social media tips,0,0,Web,1,49.7,50.3,2.4495,5.7695
INV0915,37,Male,Tier 1,3L-6L,Salaried-Private,Graduate,Zerodha,4,6,Aggressive,6310,431727,1,290606,141121,240229,0,349351,0,164669,96317,3611990,962347,4672139,10.2901,7,3,11,14,8.7459,1.8951,6.85,23,84.4967,Diversified,52.8898,60.1528,0.1588,1,1,0,0,0,1,0,0,1,3.9918,0,Don't know if I'm really diversified,1,121,WhatsApp Bot,1,9.2,90.8,0.3133,6.5957
INV0916,48,Female,Tier 1,10L-20L,Freelancer,12th Pass,Angel One,2,5,Conservative,21975,1789079,0,580307,1208772,0,0,0,0,1050722,0,0,2894177,2993846,69.3696,3,4,3,7,5.3819,1.0,4.38,31,71.2955,Diversified,62.0106,90.5432,0.3799,1,1,0,0,0,1,1,0,0,2.8455,12652,No idea what will happen if a stock falls,1,261,Mobile App,0,59.8,40.2,0.6409,4.9362
INV0917,32,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,4,3,Aggressive,25401,947557,0,365801,581756,425339,0,61200,0,193330,0,0,1680432,1680432,53.1248,5,6,2,8,7.0618,1.0899,5.97,57,81.0742,Diversified,49.7753,71.446,0.2705,1,1,0,0,0,1,0,0,0,1.1124,14756,Lost money following social media tips,1,263,Mobile App,1,56.4,43.6,0.3506,6.6981
INV0918,38,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Angel One,3,5,Aggressive,11847,637482,1,347454,290028,276611,0,0,0,1442988,0,0,2168739,2168739,25.3434,4,4,12,16,10.0,3.1149,6.89,26,64.9429,Diversified,50.1474,54.0655,0.1465,0,0,0,0,1,0,1,0,1,3.5389,58866,No idea what will happen if a stock falls,1,413,Mobile App,1,29.4,70.6,4.4221,6.0121
INV0919,36,Male,Tier 3,3L-6L,Salaried-Private,Graduate,Upstox,2,6,Conservative,5886,298966,0,83073,215893,133199,0,432490,0,51598,47395,0,530926,910313,38.9235,6,8,3,11,9.0,1.5368,7.46,65,81.4191,Diversified,63.4735,70.4,0.201,1,1,0,1,0,0,0,0,0,2.9559,3642,Panic during market crashes,1,64,Web,1,32.8,67.2,1.4212,6.88
INV0920,47,Male,Tier 2,6L-10L,Self-Employed,Graduate,Upstox,3,6,Conservative,10564,300684,1,89180,211504,0,110056,0,79366,378230,0,0,935329,935329,37.7244,5,6,5,11,8.7412,3.3972,5.34,40,64.544,Diversified,62.2958,59.1078,0.1723,0,1,0,1,0,1,0,0,1,3.2553,22776,Can't track all investments in one place,1,221,Web,1,32.1,67.9,11.6656,5.7361
INV0921,45,Female,Tier 1,10L-20L,Salaried-Private,Graduate,Angel One,1,5,Aggressive,19355,505299,0,145246,360053,200741,0,67584,0,0,80511,0,864758,953511,57.1218,5,6,6,12,9.0726,3.771,5.3,65,61.221,Diversified,62.7476,59.2968,0.1654,0,1,0,1,0,0,0,0,0,2.1411,4721,Don't know if I'm really diversified,1,327,Mobile App,0,53.0,47.0,2.221,5.9758
INV0922,47,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,7,8,Moderate,33578,3894848,0,2076201,1818647,0,0,0,66419,0,538972,14458696,4747736,18706068,24.5951,5,8,5,13,9.7209,3.1209,6.6,69,60.3537,Diversified,51.8787,61.79,0.1802,0,1,1,1,1,1,0,0,0,6.7791,36490,Don't know if I'm really diversified,1,387,Web,0,20.8,79.2,0.8547,4.9351
INV0923,33,Male,Tier 2,3L-6L,Salaried-Govt,Graduate,Upstox,4,6,Moderate,6265,236344,1,114042,122302,99260,0,273925,47255,0,0,0,398017,647044,37.3904,6,5,10,15,10.0,3.5174,6.48,35,64.1128,Diversified,41.2112,54.3485,0.1434,0,0,0,1,0,0,0,0,1,2.5,17123,Don't know if I'm really diversified,0,0,Mobile App,1,36.5,63.5,3.887,6.614
INV0924,34,Male,Tier 3,<3L,Student,Post-Graduate,Upstox,4,7,Conservative,2820,147577,1,0,147577,0,0,143853,78195,171679,0,0,387694,531054,32.0301,5,4,1,5,4.3054,2.3519,1.95,23,81.2084,Diversified,62.2498,84.9004,0.2739,1,1,1,1,0,0,1,0,1,6.0879,22258,Can't track all investments in one place,0,0,Web,1,27.8,72.2,9.0846,3.6864
INV0925,27,Male,Tier 1,3L-6L,Salaried-Govt,10th Pass,5paisa,5,3,Conservative,9636,853621,0,421964,431657,189961,0,0,15931,600699,0,0,1468946,1690868,49.0893,5,5,2,7,6.5,1.3521,5.15,43,79.1928,Mining,59.8585,70.7408,0.2462,1,1,0,0,0,0,1,0,0,0.497,0,Lost money following social media tips,0,0,Web,0,50.5,49.5,0.0,6.6253
INV0926,33,Male,Tier 3,<3L,Student,Post-Graduate,Upstox,5,6,Conservative,2921,162590,1,0,162590,0,0,163908,78762,181460,0,0,361056,525467,35.0988,4,3,1,4,3.5984,1.6827,1.92,31,70.9485,Diversified,54.6341,92.5799,0.3203,1,1,1,1,0,0,1,0,1,3.504,21659,Can't track all investments in one place,0,0,Web,1,30.9,69.1,8.3805,4.2696
INV0927,52,Male,Tier 1,10L-20L,Self-Employed,10th Pass,5paisa,5,7,Aggressive,19612,2123013,0,731432,1391581,0,0,0,72285,0,0,0,2190612,2190612,97.6678,3,5,10,15,9.843,1.5141,8.33,39,78.5471,Diversified,68.5091,63.1017,0.184,1,1,1,1,0,1,0,0,1,5.657,69359,Panic during market crashes,0,0,Mobile App,1,96.9,3.1,2.4279,5.2459
INV0928,45,Male,Tier 3,6L-10L,Salaried-Private,12th Pass,Zerodha,4,4,Moderate,9223,216362,0,85169,131193,324831,0,442174,86812,905970,168557,0,1445289,2060078,22.958,5,8,3,11,9.0685,1.8921,7.18,66,78.2003,Diversified,66.0288,71.3195,0.2005,1,1,0,0,0,0,1,0,0,1.3921,0,Don't know if I'm really diversified,1,209,Mobile App,0,10.5,89.5,2.7527,7.1539
INV0929,25,Male,Tier 1,3L-6L,Student,Graduate,Groww,5,7,Aggressive,5637,293378,1,112986,180392,0,0,61036,22339,0,0,0,342637,350270,54.8496,4,3,7,10,6.0697,1.1544,4.92,26,82.4619,Diversified,67.0363,76.4609,0.2599,1,1,1,1,1,0,0,0,1,4.4558,8345,Don't know if I'm really diversified,0,0,Mobile App,1,83.8,16.2,3.5111,4.857
INV0930,42,Female,Tier 1,10L-20L,Salaried-Private,Graduate,Upstox,1,2,Aggressive,22607,338745,0,182442,156303,210707,78257,259542,0,995345,70076,0,1673873,1773621,16.8508,7,4,8,12,7.5318,3.1064,4.43,29,62.4349,Diversified,50.9033,69.9444,0.1907,0,1,0,0,0,0,0,0,1,1.0,6382,Panic during market crashes,0,0,Mobile App,1,19.1,80.9,1.0101,6.6751
INV0931,47,Male,Tier 1,10L-20L,Salaried-Private,12th Pass,5paisa,2,5,Conservative,18241,371013,1,0,371013,659183,220982,466576,0,0,0,0,1074424,1476659,26.5496,5,5,2,7,6.5913,1.2452,5.35,57,80.62,Diversified,63.8217,81.6825,0.3203,1,1,0,0,0,1,0,0,1,2.5,0,No idea what will happen if a stock falls,1,277,Mobile App,1,25.1,74.9,0.0,5.9911
INV0932,33,Male,Tier 1,20L-50L,Salaried-Private,Graduate,Zerodha,3,5,Moderate,51978,2169333,0,653405,1515928,1156025,0,124260,0,1002485,555915,0,4615538,5466139,48.0162,6,5,7,12,8.1042,1.2875,6.82,44,82.6461,Diversified,67.9877,74.6166,0.261,1,1,1,1,1,0,1,0,0,5.0626,14302,Don't know if I'm really diversified,1,629,Mobile App,0,39.7,60.3,0.7883,5.7929
INV0933,41,Male,Tier 1,10L-20L,Student,10th Pass,Zerodha,6,6,Conservative,13231,1922590,0,895189,1027401,0,0,482659,0,1681281,514936,6177455,3665530,10194894,24.0461,5,7,4,11,8.7878,3.4,5.39,71,60.0623,Diversified,50.8629,59.6493,0.1609,0,1,0,1,0,0,0,0,0,4.0757,3386,No idea what will happen if a stock falls,0,0,Web,1,18.9,81.1,0.2286,5.5661
INV0934,46,Female,Tier 3,6L-10L,Business Owner,Post-Graduate,Upstox,2,6,Conservative,11094,488857,0,0,488857,0,0,0,0,1041598,0,0,1504165,1581581,16.0459,5,6,0,6,6.2151,4.657,1.56,45,60.4621,Diversified,61.1375,77.9764,0.2327,0,1,1,1,0,0,1,0,0,4.3924,18554,Can't track all investments in one place,0,0,Web,0,30.9,69.1,2.6349,3.8778
INV0935,38,Male,Tier 3,6L-10L,Salaried-Private,Graduate,Groww,5,6,Moderate,11585,858274,1,305253,553021,482967,0,0,0,1426165,0,12714269,2671856,14640293,10.0168,5,7,10,17,9.6643,2.9643,6.7,66,72.2314,Diversified,55.0406,57.0196,0.1804,1,1,0,0,0,0,1,0,1,3.993,0,Panic during market crashes,0,0,WhatsApp Bot,1,5.9,94.1,0.0531,5.9491
INV0936,28,Female,Tier 3,6L-10L,Freelancer,Graduate,Zerodha,4,4,Aggressive,12260,296496,1,148591,147905,0,0,0,0,0,0,0,350426,350426,94.5634,3,3,13,16,9.6946,2.9,6.79,19,69.7675,Diversified,49.4463,57.7522,0.159,1,1,1,0,0,0,0,0,1,3.1108,1245,Don't know if I'm really diversified,0,0,WhatsApp Bot,1,84.6,15.4,0.6435,5.5726
INV0937,46,Male,Tier 2,20L-50L,Self-Employed,Post-Graduate,5paisa,6,7,Moderate,41187,2437959,1,1148435,1289524,0,0,0,0,3159962,1253737,0,5849061,5849061,34.3364,4,4,6,10,7.0,3.3774,3.62,28,57.5768,Diversified,55.1229,67.676,0.1994,0,1,0,1,1,0,1,0,1,5.341,2450,Can't track all investments in one place,0,0,Web,1,41.7,58.3,0.19,4.189
INV0938,45,Male,Tier 1,20L-50L,Business Owner,12th Pass,Zerodha,2,3,Aggressive,31275,1658618,0,745243,913375,0,0,269788,72528,5168934,0,0,6267725,7209224,29.3252,5,5,11,16,9.7444,3.3067,6.44,45,68.6933,Diversified,51.5668,56.9946,0.1512,1,1,0,0,0,0,0,0,0,0.5112,0,Don't know if I'm really diversified,0,0,Mobile App,0,23.0,77.0,0.0307,7.0768
INV0939,55,Male,Tier 1,3L-6L,Self-Employed,Post-Graduate,Upstox,4,7,Aggressive,5080,458272,1,174594,283678,0,0,71473,0,0,0,0,533656,606222,94.3003,2,7,11,18,10.0,3.2415,6.76,52,65.6133,Diversified,63.3713,57.4807,0.174,1,1,1,1,0,0,1,0,1,5.2585,0,Can't track all investments in one place,0,0,Web,1,75.6,24.4,0.0,4.7697
INV0940,28,Male,Tier 1,3L-6L,Salaried-Private,Graduate,Groww,3,4,Conservative,5378,135035,0,0,135035,96779,0,0,61832,757756,0,0,1183280,1183280,25.9699,6,9,2,11,9.0266,3.692,5.33,89,67.7608,Diversified,61.8814,63.7217,0.1881,1,1,0,0,0,1,0,0,0,2.5266,12398,Panic during market crashes,1,132,Mobile App,1,11.4,88.6,6.587,6.1367
INV0941,26,Male,Tier 3,6L-10L,Salaried-Govt,Graduate,Upstox,3,7,Moderate,11729,970802,0,395389,575413,356238,0,0,0,0,0,0,1239828,1239828,79.5995,3,5,5,10,7.6592,1.8318,5.83,46,73.6207,Diversified,48.0894,71.3184,0.208,1,1,1,1,0,1,1,0,1,6.3408,5118,Can't track all investments in one place,0,0,Web,0,78.3,21.7,0.6828,4.2187
INV0942,32,Male,Tier 3,6L-10L,Salaried-Govt,Post-Graduate,Angel One,7,9,Aggressive,17411,1527826,0,467469,1060357,665653,0,0,0,1130518,336872,0,3942956,3942956,45.5316,5,6,13,19,10.0,3.6274,6.37,52,62.3673,Diversified,66.8242,57.8989,0.1469,0,0,1,1,0,1,1,1,0,7.1421,6371,Lost money following social media tips,1,213,Web,1,38.7,61.3,1.2753,4.8145
INV0943,36,Female,Tier 2,10L-20L,Salaried-Private,Graduate,Zerodha,3,5,Moderate,16095,623250,0,264368,358882,459099,0,293127,0,0,160617,0,1285907,1522437,39.7497,4,9,7,16,10.0,3.7072,6.29,72,62.952,Diversified,46.6055,50.2852,0.124,0,0,0,1,0,0,0,0,0,1.2411,17353,Don't know if I'm really diversified,1,245,Web,0,40.9,59.1,1.2149,6.6102
INV0944,30,Female,Tier 2,10L-20L,Student,Post-Graduate,Groww,6,9,Aggressive,18599,3022202,0,1712156,1310046,0,469024,334173,63824,0,421372,0,3632697,4050512,61.7944,6,5,14,19,10.0,3.5238,6.48,48,70.0747,Diversified,46.4859,47.7422,0.1158,1,0,1,1,0,0,0,1,0,5.2937,0,Can't track all investments in one place,1,205,Mobile App,0,74.6,25.4,0.1349,5.7089
INV0945,42,Male,Tier 2,6L-10L,Self-Employed,Graduate,Groww,6,6,Moderate,8584,607296,0,144807,462489,0,266376,0,0,927658,0,0,1865848,1865848,38.0399,4,4,9,13,8.206,1.6639,6.54,24,81.4764,Diversified,69.0093,75.9546,0.2237,1,1,0,1,1,1,0,0,0,4.7731,0,Lost money following social media tips,0,0,Mobile App,0,32.5,67.5,0.8167,5.318
INV0946,46,Male,Tier 1,20L-50L,Business Owner,12th Pass,Zerodha,2,2,Aggressive,32387,1571446,0,750227,821219,0,0,252458,74306,4493457,0,0,6218888,6218888,23.151,5,3,16,19,10.0,3.2857,6.71,28,66.6532,Diversified,50.1878,61.7532,0.1686,1,1,0,0,0,0,0,0,0,0.8163,0,Don't know if I'm really diversified,0,0,Mobile App,0,25.3,74.7,0.249,7.1255
INV0947,27,Male,Tier 1,6L-10L,Salaried-Private,12th Pass,5paisa,2,5,Aggressive,8081,286455,0,158435,128020,192352,85097,121981,10178,0,0,0,589467,749587,36.2129,6,6,7,13,9.6604,3.3679,6.29,55,60.5811,Diversified,47.6529,66.0037,0.1769,0,1,0,0,0,0,0,0,0,0.0,5102,Can't track all investments in one place,1,179,Mobile App,0,38.2,61.8,1.5309,7.3955
INV0948,28,Male,Tier 2,3L-6L,Salaried-Govt,Graduate,Upstox,2,5,Moderate,6830,258073,1,134208,123865,100773,0,268468,54163,0,0,0,377193,746841,39.4846,6,6,8,14,10.0,2.7566,7.24,55,63.8191,Diversified,45.1055,67.7811,0.1971,0,1,0,1,0,0,0,0,1,1.1322,16688,Don't know if I'm really diversified,0,0,Mobile App,1,34.6,65.4,3.8881,7.3003
INV0949,53,Female,Tier 2,10L-20L,Self-Employed,12th Pass,Groww,3,4,Aggressive,27263,1885633,1,730094,1155539,0,0,0,0,3061455,0,13615774,4495617,17690897,8.038,4,6,11,17,10.0,3.4852,6.51,37,63.5869,Diversified,61.4247,58.6183,0.1563,0,1,1,0,0,1,0,0,1,3.6804,13777,Panic during market crashes,1,229,Web,1,10.7,89.3,0.713,5.6292
INV0950,53,Male,Tier 2,6L-10L,Freelancer,Graduate,Groww,4,7,Conservative,7702,856912,1,573931,282981,0,0,0,0,299925,171365,13321907,1493435,12189687,7.6392,5,7,6,13,9.1625,2.7883,6.37,44,71.4259,Diversified,47.6634,62.1648,0.1823,1,1,1,1,1,1,1,0,1,7.175,67727,Can't track all investments in one place,1,354,Mobile App,1,7.0,93.0,5.9628,4.7225
INV0951,47,Male,Tier 2,10L-20L,Self-Employed,Graduate,Upstox,2,6,Aggressive,19292,524117,0,244317,279800,0,0,195203,18435,1292592,0,14711542,1810248,17021104,4.6254,6,6,14,20,10.0,3.9187,6.08,59,61.8879,Diversified,53.5317,54.8156,0.134,0,0,0,1,0,0,0,0,0,2.719,3112,Panic during market crashes,0,0,Web,1,3.1,96.9,0.3503,6.4758
INV0952,50,Male,Tier 3,50L+,Salaried-Private,Graduate,Groww,5,8,Moderate,115889,10614298,1,4843269,5771029,3060927,0,0,87001,0,1418326,13314668,18329292,28081065,50.4759,5,3,10,13,7.7587,1.7413,6.02,15,72.2373,Diversified,62.6508,80.6965,0.3155,1,1,1,1,0,0,1,0,1,5.3147,27566,No idea what will happen if a stock falls,0,0,Mobile App,1,37.8,62.2,0.1115,5.1665
INV0953,37,Female,Tier 2,3L-6L,Salaried-Private,Post-Graduate,Groww,2,5,Moderate,7115,150914,0,61759,89155,61600,0,0,0,0,0,0,234317,234317,79.8165,3,7,6,13,9.7122,2.5,7.21,69,80.1183,Diversified,63.5853,55.5573,0.1556,1,1,0,0,0,0,0,0,0,1.4851,112859,No idea what will happen if a stock falls,1,178,Mobile App,0,64.4,35.6,46.0474,6.4045
INV0954,39,Female,Tier 1,6L-10L,Salaried-Govt,Post-Graduate,Groww,3,7,Moderate,12514,488669,0,176216,312453,185482,0,199918,0,0,0,0,694840,948558,69.5444,4,4,9,13,8.7803,3.3834,5.4,36,62.2164,Diversified,56.8684,60.7318,0.1682,0,1,0,1,0,1,0,0,0,3.8409,18153,Can't track all investments in one place,1,189,Web,0,51.5,48.5,2.3845,5.2424
INV0955,52,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Groww,4,5,Aggressive,11567,583356,0,293081,290275,315109,173825,236668,0,723926,0,0,1874826,1969717,23.4225,6,4,15,19,10.0,4.0836,5.92,28,59.056,Diversified,43.0233,57.6741,0.1548,0,1,0,0,1,0,1,0,0,3.2328,4106,Panic during market crashes,1,217,Mobile App,1,29.6,70.4,0.7416,6.2381
INV0956,54,Male,Tier 3,6L-10L,Salaried-Private,Post-Graduate,Angel One,3,7,Moderate,14018,479659,1,175183,304476,341089,0,0,0,187064,116209,5241721,1006593,7177748,7.7043,6,6,9,15,9.8742,3.5988,6.28,62,67.7195,Diversified,56.1227,52.7148,0.1252,1,0,0,1,1,0,0,0,1,4.3742,0,Panic during market crashes,1,217,Web,1,6.7,93.3,0.9331,5.895
INV0957,45,Female,Tier 1,6L-10L,Freelancer,12th Pass,Zerodha,2,4,Moderate,13367,292710,1,106753,185957,0,0,0,32752,854173,0,0,1157626,1157626,25.812,4,4,3,7,5.6238,2.701,2.92,15,69.9693,Diversified,62.7038,61.0338,0.1708,1,1,0,0,0,1,0,0,1,2.7475,843,Don't know if I'm really diversified,0,0,Mobile App,1,25.3,74.7,0.2257,4.8368
INV0958,29,Male,Tier 3,3L-6L,Salaried-Govt,Graduate,Groww,3,6,Moderate,4953,164976,1,55733,109243,249892,89105,270967,10920,632661,0,0,1155996,1564151,32.4194,6,6,7,13,9.0,2.0858,6.91,49,81.4464,Diversified,59.0545,60.6102,0.1636,1,1,0,1,1,0,0,0,1,4.5,753,No idea what will happen if a stock falls,1,120,Mobile App,1,10.5,89.5,1.1678,6.2744
INV0959,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,29203,4081150,0,2363726,1717424,0,0,0,76087,0,478650,14711542,4304541,19120627,16.2419,5,9,6,15,10.0,3.0354,6.96,96,68.6697,Diversified,49.2158,56.5404,0.1612,1,1,1,1,1,1,0,0,0,5.3605,45020,Don't know if I'm really diversified,1,365,Web,0,21.3,78.7,1.0318,5.6955
INV0960,29,Female,Tier 2,10L-20L,Salaried-Govt,Graduate,Upstox,5,5,Aggressive,21015,1252427,0,504683,747744,782977,0,133675,0,281441,299205,0,2500247,3025566,44.2646,6,5,6,11,7.5,2.2434,5.26,23,72.9094,Diversified,51.879,72.6481,0.2051,1,1,0,0,1,0,0,0,1,4.5663,2142,Don't know if I'm really diversified,1,337,Web,0,41.4,58.6,0.4363,5.5392
