investor_id,trade_date,trade_type,asset_class,instrument_name,trade_amount_inr,decision_basis,market_event_flag,market_event_name,loss_occurred,loss_amount_inr,checked_risk_before_trade,post_trade_regret_score,age,gender,city_tier,income_bracket,occupation,education,primary_platform,years_investing,financial_literacy_score,self_reported_risk_appetite,total_portfolio_value_inr,monthly_savings_inr,has_aa_consent,risk_awareness_score_out_of_10,knows_what_var_is,checks_portfolio_correlation,checks_sector_concentration,uses_stop_loss,simulates_before_trading,would_use_parakh_simulator,willingness_to_pay_monthly_inr,main_pain_point,preferred_channel,evt_date,evt_name,evt_type,evt_sectors_impacted,evt_avg_portfolio_impact_pct,evt_pct_sold_at_loss,evt_avg_loss_per_investor_inr,evt_panic_sell_rate_pct,evt_risk_checked_before_sell_pct,evt_sentiment,loss_pct_of_trade,uninformed_trade_flag,high_risk_trade_flag
INV0954,2024-12-11,BUY,Mutual Fund,Franklin India Feeder US,3363,News/Media,0,No Event,0,0,0,1,39,Female,Tier 1,6L-10L,Salaried-Govt,Post-Graduate,Groww,3,7,Moderate,488669,12514,0,3.8409,0,0,1,0,0,1,189,Can't track all investments in one place,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0954,2025-02-14,SELL,Direct Equity,TCS,8158,Technical Analysis,0,No Event,0,0,0,3,39,Female,Tier 1,6L-10L,Salaried-Govt,Post-Graduate,Groww,3,7,Moderate,488669,12514,0,3.8409,0,0,1,0,0,1,189,Can't track all investments in one place,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0955,2024-02-09,SELL,Mutual Fund,Nippon Small Cap,2094,Social Media Tip,0,No Event,0,0,0,3,52,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Groww,4,5,Aggressive,583356,11567,0,3.2328,0,1,0,1,0,1,217,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0955,2024-08-01,SELL,Direct Equity,Britannia,20377,Social Media Tip,0,No Event,1,3735,0,7,52,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Groww,4,5,Aggressive,583356,11567,0,3.2328,0,1,0,1,0,1,217,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,18.33,1,1
INV0955,2024-09-26,SELL,Mutual Fund,Motilal Oswal Nasdaq 100,13599,FOMO,0,No Event,0,0,0,3,52,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Groww,4,5,Aggressive,583356,11567,0,3.2328,0,1,0,1,0,1,217,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0955,2025-05-17,BUY,Direct Equity,Berger Paints,14802,News/Media,0,No Event,0,0,0,2,52,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Groww,4,5,Aggressive,583356,11567,0,3.2328,0,1,0,1,0,1,217,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0956,2024-01-21,BUY,Direct Equity,Asian Paints,7766,Broker Recommendation,0,No Event,0,0,0,3,54,Male,Tier 3,6L-10L,Salaried-Private,Post-Graduate,Angel One,3,7,Moderate,479659,14018,1,4.3742,0,1,0,0,0,1,217,Panic during market crashes,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0956,2024-11-29,SELL,Mutual Fund,Mirae Asset Large Cap,19472,Technical Analysis,0,No Event,0,0,0,2,54,Male,Tier 3,6L-10L,Salaried-Private,Post-Graduate,Angel One,3,7,Moderate,479659,14018,1,4.3742,0,1,0,0,0,1,217,Panic during market crashes,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0956,2025-03-08,BUY,Mutual Fund,Nifty 50 Index Fund (UTI),6910,Own Research,0,No Event,0,0,1,4,54,Male,Tier 3,6L-10L,Salaried-Private,Post-Graduate,Angel One,3,7,Moderate,479659,14018,1,4.3742,0,1,0,0,0,1,217,Panic during market crashes,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0956,2025-04-16,SELL,Mutual Fund,SBI Nifty IT ETF,62891,News/Media,0,No Event,0,0,0,2,54,Male,Tier 3,6L-10L,Salaried-Private,Post-Graduate,Angel One,3,7,Moderate,479659,14018,1,4.3742,0,1,0,0,0,1,217,Panic during market crashes,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0957,2024-04-09,SELL,Mutual Fund,HDFC Mid-Cap Opportunities,25873,FOMO,0,No Event,0,0,0,2,45,Female,Tier 1,6L-10L,Freelancer,12th Pass,Zerodha,2,4,Moderate,292710,13367,1,2.7475,0,0,1,0,0,0,0,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0957,2024-04-19,BUY,Direct Equity,Bajaj Finserv,2094,Social Media Tip,1,Iran-Israel Escalation,1,832,0,9,45,Female,Tier 1,6L-10L,Freelancer,12th Pass,Zerodha,2,4,Moderate,292710,13367,1,2.7475,0,0,1,0,0,0,0,Don't know if I'm really diversified,Mobile App,2024-04-19,Iran-Israel Escalation,Geopolitical,Energy,-12.74,44.0,1535.0,21.8,22.6,Extreme Fear,39.75,1,1
INV0957,2024-05-04,BUY,Mutual Fund,ICICI Pru Pharma ETF,19116,FOMO,1,Election Exit Poll Shock,0,0,0,4,45,Female,Tier 1,6L-10L,Freelancer,12th Pass,Zerodha,2,4,Moderate,292710,13367,1,2.7475,0,0,1,0,0,0,0,Don't know if I'm really diversified,Mobile App,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,0.0,1,1
INV0957,2024-10-03,BUY,Mutual Fund,Franklin India Feeder US,9449,Own Research,0,No Event,0,0,1,4,45,Female,Tier 1,6L-10L,Freelancer,12th Pass,Zerodha,2,4,Moderate,292710,13367,1,2.7475,0,0,1,0,0,0,0,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0957,2024-12-05,BUY,Direct Equity,HDFC Bank,32010,Own Research,0,No Event,0,0,1,4,45,Female,Tier 1,6L-10L,Freelancer,12th Pass,Zerodha,2,4,Moderate,292710,13367,1,2.7475,0,0,1,0,0,0,0,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0957,2025-05-08,BUY,Mutual Fund,Mirae Asset Banking ETF,34814,Social Media Tip,0,No Event,0,0,0,2,45,Female,Tier 1,6L-10L,Freelancer,12th Pass,Zerodha,2,4,Moderate,292710,13367,1,2.7475,0,0,1,0,0,0,0,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0957,2025-06-07,BUY,Direct Equity,HDFC Bank,30779,Technical Analysis,0,No Event,0,0,0,5,45,Female,Tier 1,6L-10L,Freelancer,12th Pass,Zerodha,2,4,Moderate,292710,13367,1,2.7475,0,0,1,0,0,0,0,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0958,2024-07-11,BUY,Direct Equity,Berger Paints,4749,Social Media Tip,0,No Event,0,0,0,4,29,Male,Tier 3,3L-6L,Salaried-Govt,Graduate,Groww,3,6,Moderate,164976,4953,1,4.5,0,1,0,0,0,1,120,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0958,2024-08-11,SELL,Direct Equity,ITC,11232,Own Research,0,No Event,0,0,0,1,29,Male,Tier 3,3L-6L,Salaried-Govt,Graduate,Groww,3,6,Moderate,164976,4953,1,4.5,0,1,0,0,0,1,120,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0958,2025-05-30,BUY,Direct Equity,Tech Mahindra,2869,Own Research,0,No Event,1,676,0,6,29,Male,Tier 3,3L-6L,Salaried-Govt,Graduate,Groww,3,6,Moderate,164976,4953,1,4.5,0,1,0,0,0,1,120,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,23.55,0,0
INV0958,2025-06-22,SELL,Direct Equity,Asian Paints,7808,FOMO,0,No Event,0,0,0,1,29,Male,Tier 3,3L-6L,Salaried-Govt,Graduate,Groww,3,6,Moderate,164976,4953,1,4.5,0,1,0,0,0,1,120,No idea what will happen if a stock falls,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0959,2024-02-11,SELL,Direct Equity,SBI,17858,FOMO,0,No Event,0,0,0,3,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0959,2024-04-19,SELL,Direct Equity,Britannia,13084,News/Media,1,Iran-Israel Escalation,0,0,0,5,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,2024-04-19,Iran-Israel Escalation,Geopolitical,Energy,-12.74,44.0,1535.0,21.8,22.6,Extreme Fear,0.0,0,0
INV0959,2024-04-28,SELL,Direct Equity,M&M,65756,Social Media Tip,1,Election Exit Poll Shock,1,16183,0,7,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,24.61,1,1
INV0959,2024-07-08,BUY,Mutual Fund,Axis Small Cap,10535,FOMO,0,No Event,0,0,0,2,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0959,2024-10-17,SELL,Direct Equity,Divi's Labs,6086,Social Media Tip,0,No Event,1,978,0,9,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,16.07,1,1
INV0959,2024-10-22,BUY,Direct Equity,Berger Paints,6704,News/Media,0,No Event,0,0,0,1,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0959,2024-11-17,BUY,Mutual Fund,SBI Bluechip,21373,News/Media,0,No Event,0,0,0,3,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0959,2024-12-01,BUY,Mutual Fund,HDFC Balanced Advantage,17135,News/Media,0,No Event,0,0,0,4,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0959,2024-12-29,SELL,Direct Equity,M&M,15526,News/Media,0,No Event,1,2166,0,6,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,13.95,0,0
INV0959,2025-02-21,SELL,Mutual Fund,SBI Bluechip,26128,FOMO,0,No Event,0,0,0,3,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0959,2025-03-10,BUY,Direct Equity,HCL Tech,1118,Technical Analysis,0,No Event,0,0,0,3,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0959,2025-04-22,BUY,Mutual Fund,SBI Bluechip,2976,Technical Analysis,0,No Event,0,0,0,5,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0959,2025-05-01,BUY,Direct Equity,Maruti Suzuki,23408,FOMO,0,No Event,1,8609,0,8,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,36.78,1,1
INV0959,2025-05-22,BUY,Mutual Fund,Kotak Emerging Equity,3186,Technical Analysis,0,No Event,0,0,0,1,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0959,2025-06-10,BUY,Direct Equity,Tech Mahindra,16868,News/Media,0,No Event,0,0,0,5,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0959,2025-06-16,BUY,Direct Equity,HUL,34923,FOMO,0,No Event,1,15006,0,8,48,Male,Tier 1,10L-20L,Business Owner,Graduate,Upstox,6,8,Moderate,4081150,29203,0,5.3605,1,1,1,0,0,1,365,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,42.97,1,1
INV0960,2024-07-21,BUY,Direct Equity,L&T,8866,FOMO,1,Budget 2024 STT Hike,1,2467,0,9,29,Female,Tier 2,10L-20L,Salaried-Govt,Graduate,Upstox,5,5,Aggressive,1252427,21015,0,4.5663,0,1,0,0,0,1,337,Don't know if I'm really diversified,Web,2024-07-23,Budget 2024 STT Hike,Regulatory,F&O,-12.57,47.7,1471.0,24.1,18.0,Neutral,27.82,1,1
INV0961,2024-01-31,BUY,Mutual Fund,Axis Mid Cap,73521,Own Research,1,Budget Surprise LTCG Hike,0,0,0,3,38,Male,Tier 1,10L-20L,Student,10th Pass,Zerodha,6,7,Conservative,1868085,13673,0,4.1482,0,0,0,0,0,0,0,No idea what will happen if a stock falls,Web,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,0,0
INV0961,2024-04-27,SELL,Direct Equity,HCL Tech,6392,FOMO,1,Election Exit Poll Shock,1,2634,0,8,38,Male,Tier 1,10L-20L,Student,10th Pass,Zerodha,6,7,Conservative,1868085,13673,0,4.1482,0,0,0,0,0,0,0,No idea what will happen if a stock falls,Web,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,41.21,1,1
INV0961,2024-08-09,BUY,Direct Equity,Maruti Suzuki,8827,Broker Recommendation,0,No Event,1,1091,0,7,38,Male,Tier 1,10L-20L,Student,10th Pass,Zerodha,6,7,Conservative,1868085,13673,0,4.1482,0,0,0,0,0,0,0,No idea what will happen if a stock falls,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,12.36,0,0
INV0962,2025-06-03,SELL,Direct Equity,Tech Mahindra,12200,News/Media,0,No Event,1,1022,0,9,27,Other,Tier 2,10L-20L,Salaried-Govt,12th Pass,Zerodha,3,5,Moderate,780569,26340,1,3.7257,0,1,1,0,0,1,313,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,8.38,0,0
INV0963,2024-01-11,SELL,Mutual Fund,SBI Bluechip,4716,Social Media Tip,0,No Event,1,596,0,8,29,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,1,4,Aggressive,998303,25786,0,0.5355,0,0,1,0,0,1,280,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,12.63,1,1
INV0963,2024-02-14,BUY,Direct Equity,ICICI Bank,2637,Own Research,0,No Event,0,0,0,4,29,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,1,4,Aggressive,998303,25786,0,0.5355,0,0,1,0,0,1,280,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0963,2024-03-01,SELL,Direct Equity,JSW Steel,29718,Own Research,0,No Event,1,11649,1,1,29,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,1,4,Aggressive,998303,25786,0,0.5355,0,0,1,0,0,1,280,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,39.2,0,0
INV0963,2024-05-01,BUY,Mutual Fund,Nippon India Multi Cap,27532,News/Media,1,Election Exit Poll Shock,0,0,0,5,29,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,1,4,Aggressive,998303,25786,0,0.5355,0,0,1,0,0,1,280,Lost money following social media tips,Mobile App,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,0.0,0,0
INV0963,2024-11-04,BUY,Mutual Fund,SBI Nifty IT ETF,7759,Social Media Tip,0,No Event,1,3442,0,8,29,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,1,4,Aggressive,998303,25786,0,0.5355,0,0,1,0,0,1,280,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,44.36,1,1
INV0964,2024-04-21,SELL,Direct Equity,Tech Mahindra,2143,Technical Analysis,1,Iran-Israel Escalation,0,0,0,2,54,Female,Tier 2,20L-50L,Salaried-Private,Graduate,Zerodha,5,6,Moderate,4979023,42835,1,3.6634,0,0,1,1,0,1,618,Lost money following social media tips,Mobile App,2024-04-19,Iran-Israel Escalation,Geopolitical,Energy,-12.74,44.0,1535.0,21.8,22.6,Extreme Fear,0.0,0,0
INV0964,2024-08-06,BUY,Direct Equity,Adani Enterprises,8748,Own Research,0,No Event,0,0,1,1,54,Female,Tier 2,20L-50L,Salaried-Private,Graduate,Zerodha,5,6,Moderate,4979023,42835,1,3.6634,0,0,1,1,0,1,618,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0964,2025-05-28,BUY,Mutual Fund,HDFC Mid-Cap Opportunities,11419,Own Research,0,No Event,0,0,1,3,54,Female,Tier 2,20L-50L,Salaried-Private,Graduate,Zerodha,5,6,Moderate,4979023,42835,1,3.6634,0,0,1,1,0,1,618,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0965,2024-04-11,SELL,Direct Equity,HDFC Bank,3768,FOMO,0,No Event,1,1091,0,8,52,Male,Tier 1,<3L,Salaried-Private,10th Pass,HDFC Securities,4,5,Conservative,158940,2485,0,1.9681,0,0,1,0,0,1,0,Can't track all investments in one place,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,28.95,1,1
INV0965,2024-04-20,BUY,Direct Equity,Kotak Mahindra,3596,News/Media,1,Iran-Israel Escalation,1,732,0,7,52,Male,Tier 1,<3L,Salaried-Private,10th Pass,HDFC Securities,4,5,Conservative,158940,2485,0,1.9681,0,0,1,0,0,1,0,Can't track all investments in one place,Web,2024-04-19,Iran-Israel Escalation,Geopolitical,Energy,-12.74,44.0,1535.0,21.8,22.6,Extreme Fear,20.36,0,0
INV0965,2024-05-17,SELL,Mutual Fund,Axis Bluechip Fund,19103,FOMO,0,No Event,1,1685,0,7,52,Male,Tier 1,<3L,Salaried-Private,10th Pass,HDFC Securities,4,5,Conservative,158940,2485,0,1.9681,0,0,1,0,0,1,0,Can't track all investments in one place,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,8.82,1,1
INV0965,2024-09-13,BUY,Direct Equity,Tata Steel,8638,Social Media Tip,1,Fed Rate Cut 50bps,1,1736,0,6,52,Male,Tier 1,<3L,Salaried-Private,10th Pass,HDFC Securities,4,5,Conservative,158940,2485,0,1.9681,0,0,1,0,0,1,0,Can't track all investments in one place,Web,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,20.1,1,1
INV0965,2025-05-24,SELL,Direct Equity,Tech Mahindra,3003,Own Research,0,No Event,0,0,1,4,52,Male,Tier 1,<3L,Salaried-Private,10th Pass,HDFC Securities,4,5,Conservative,158940,2485,0,1.9681,0,0,1,0,0,1,0,Can't track all investments in one place,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0966,2024-04-21,BUY,Direct Equity,Paytm,9349,News/Media,1,Iran-Israel Escalation,1,2824,0,9,34,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,1,4,Moderate,322713,10508,1,1.8086,0,0,0,0,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-04-19,Iran-Israel Escalation,Geopolitical,Energy,-12.74,44.0,1535.0,21.8,22.6,Extreme Fear,30.21,0,0
INV0966,2024-07-06,SELL,Direct Equity,Wipro,12002,Broker Recommendation,0,No Event,0,0,0,3,34,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,1,4,Moderate,322713,10508,1,1.8086,0,0,0,0,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0966,2024-07-24,SELL,Mutual Fund,Mirae Asset Large Cap,32230,News/Media,1,Budget 2024 STT Hike,1,4525,0,9,34,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,1,4,Moderate,322713,10508,1,1.8086,0,0,0,0,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-07-23,Budget 2024 STT Hike,Regulatory,F&O,-12.57,47.7,1471.0,24.1,18.0,Neutral,14.04,0,0
INV0966,2024-08-05,BUY,Mutual Fund,UTI Flexi Cap,8141,Own Research,0,No Event,1,1419,0,6,34,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,1,4,Moderate,322713,10508,1,1.8086,0,0,0,0,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,17.43,0,0
INV0966,2024-09-22,SELL,Mutual Fund,Nippon Small Cap,9473,Own Research,1,Fed Rate Cut 50bps,1,2888,1,5,34,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,1,4,Moderate,322713,10508,1,1.8086,0,0,0,0,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,30.49,0,0
INV0966,2025-03-27,SELL,Direct Equity,Paytm,22410,Broker Recommendation,0,No Event,1,7868,0,6,34,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,1,4,Moderate,322713,10508,1,1.8086,0,0,0,0,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,35.11,0,0
INV0966,2025-04-06,SELL,Mutual Fund,Nifty 50 Index Fund (UTI),29797,Social Media Tip,1,Trump Tariff Shock,1,3325,0,8,34,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,1,4,Moderate,322713,10508,1,1.8086,0,0,0,0,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2025-04-07,Trump Tariff Shock,Global Macro,IT/Export,-3.49,41.4,1803.0,51.8,6.2,Fear,11.16,1,1
INV0966,2025-05-29,SELL,Mutual Fund,SBI Bluechip,13604,Own Research,0,No Event,0,0,1,5,34,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,1,4,Moderate,322713,10508,1,1.8086,0,0,0,0,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0967,2024-04-04,BUY,Mutual Fund,Mirae Asset Hybrid Equity,3366,Broker Recommendation,0,No Event,1,220,0,8,29,Female,Tier 2,3L-6L,Freelancer,Graduate,Groww,3,6,Moderate,192417,5849,1,4.0263,0,1,0,0,0,0,0,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,6.53,0,0
INV0967,2024-06-09,BUY,Direct Equity,Power Grid,26506,Astrology/Gut,0,No Event,1,8943,0,8,29,Female,Tier 2,3L-6L,Freelancer,Graduate,Groww,3,6,Moderate,192417,5849,1,4.0263,0,1,0,0,0,0,0,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,33.74,1,1
INV0967,2024-06-13,BUY,Mutual Fund,Axis Bluechip Fund,5920,Own Research,0,No Event,0,0,1,1,29,Female,Tier 2,3L-6L,Freelancer,Graduate,Groww,3,6,Moderate,192417,5849,1,4.0263,0,1,0,0,0,0,0,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0967,2024-08-20,SELL,Direct Equity,Dr Reddy's,6867,Social Media Tip,0,No Event,1,760,0,9,29,Female,Tier 2,3L-6L,Freelancer,Graduate,Groww,3,6,Moderate,192417,5849,1,4.0263,0,1,0,0,0,0,0,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,11.07,1,1
INV0967,2024-09-21,BUY,Direct Equity,Titan,1618,Own Research,1,Fed Rate Cut 50bps,0,0,0,3,29,Female,Tier 2,3L-6L,Freelancer,Graduate,Groww,3,6,Moderate,192417,5849,1,4.0263,0,1,0,0,0,0,0,Panic during market crashes,Mobile App,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,0.0,0,0
